공모전명,조회수,주최,주관,응모분야,참가자격,접수기간,1등시상금,입사_가산점,인턴정직원_채용,기획/아이디어,광고/마케팅,학술,사진/영상/UCC,디자인,문학/시나리오,건축/건설/인테리어,브랜드/네이밍,예체능,대외활동,취업/창업,IT/소프트웨어/게임,분야별_기타
2019 경기 창업경진대회,768,"경기지방중소벤처기업청, 한국산업기술대학교, 경기대학교, 단국대학교, 성균관대학교, 가천대학교, 아주대학교","경기지방중소벤처기업청, 한국산업기술대학교, 경기대학교, 단국대학교, 성균관대학교, 가천대학교, 아주대학교",취업/창업,제한없음/기타,2019-07-24 ~ 2019-08-14,500만원,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019 일본강소기업 채용면접회,1571,work village,(주)이노리버,취업/창업해외,대학생/대학원생/일반인,2019-07-05 ~ 2019-09-06,500만원,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
제5회 섬 여행 후기 공모전,5606,해양수산부,KSA 한국해운조합,디자인광고/마케팅문학/수기,제한없음,2019-08-01 ~ 2019-09-30,200만원,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
제3회 사회보장통계를 활용한 이슈페이퍼 공모,776,보건복지부 사회보장위원회 사무국,한국보건사회연구원,논문/리포트,제한없음,2019-07-29 ~ 2019-08-23,100만원,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"블라블록 2차 멘토링 블루오션, 블록체인 비즈니스를 만드는 방법",535,과학기술정보통신부,정보통신산업진흥원,취업/창업,대학생/대학원생/일반인,2019-07-26 ~ 2019-08-18,100만원,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
전시지원프로그램 모두의 전람회 참여팀 공개 모집,805,서울시,"(재)구로문화재단, 신도림고리 생활문화지원센터",전시/페스티발,제한없음,2019-07-26 ~ 2019-08-20,전시 지원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
(부천펄벅기념관) 제11회 펄벅기념문학상 작품 공모(~8.18)​,770,"부천펄벅기념관, 부천문화원","부천펄벅기념관, 부천문화원",문학/수기,제한없음,2019-06-04 ~ 2019-08-18,200만원,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
제 12회 에코-제너레이션 환경 글짓기 대회,1572,삼성엔지니어링,꿈나무 푸른교실,문학/수기,어린이/초등학생/중학생/고등학생,2019-06-05 ~ 2019-09-02,상장 및 문화상품권 50만원,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
O! CreatUs(오크리에이터스) 브랜디드 콘텐츠 응원 이벤트,1666,"서울창조경제혁신센터, CJ",세종·충남·전북·전북·광주·제주창조경제혁신센터,경품/이벤트,제한없음,2019-07-29 ~ 2019-08-11,배스킨라빈스 싱글레귤러콘,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019년 생활안전지도 아이디어 공모,692,행정안전부,세종·충남·전북·전북·광주·제주창조경제혁신센터,기획/아이디어,제한없음,2019-06-27 ~ 2019-09-06,150만원 상당 부상품,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
벨트전 2019 공모전,560,(사)한국판화사진진흥협회,중소벤처기업진흥공단,예체능,제한없음,2019-07-23 ~ 2019-08-15,150만원 상당 부상품,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019 서울밤풍경 사진 공모전​,1038,"(주)루미노, 서울시청",(주)루미노,광고/마케팅사진,제한없음,2019-07-12 ~ 2019-08-12,100만원,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
제2회 한글멋글씨공모전,1368,7일경제연구소,한글이름연구소,디자인,제한없음,2019-07-26 ~ 2019-09-16,300만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
제 4회 브릴리언트 키즈모터쇼 미래자동차 그림 그리기 공모전,1344,"현대자동차, 동대문디자인플라자",한글이름연구소,예체능,어린이/초등학생,2019-07-30 ~ 2019-09-09,300만원,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
구미시 문화캐릭터 ‘구미호’ 공모전,3306,구미시,구미문화도시만들기,캐릭터/만화,제한없음,2019-08-26 ~ 2019-09-06,300만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
평창군과 월드컬처오픈이 함께하는 글로벌 챌린지,320,"평창군, 월드컬처오픈",2019베터투게더챌린지 (평창세계문화오픈대회) 조직위원회,기획/아이디어,제한없음,2019-07-22 ~ 2019-08-09,50만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BIAF2019 제1회 나도 감독 11초 애니메이션영화제,1223,(사)부천국제애니메이션페스티벌 조직위원회,"BIAF집행위원회, 한국만화애니메이션학회",캐릭터/만화,대학생/일반인/중학생/고등학생,2019-07-01 ~ 2019-08-20,아이패드,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019년 제9회 부산실버영상제 청춘(靑春)Again! 나답게 즐기자!,621,부산실버영상제 조직위원회,"BIAF집행위원회, 한국만화애니메이션학회",사진UCC/영상,기타,2019-08-12 ~ 2019-08-19,200만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
대한민국 임시정부 스토리텔링 공모전,2394,(사)대한민국 임시정부 기념사업회,(사)대한민국 임시정부 기념사업회,문학/수기,제한없음,2019-07-30 ~ 2019-10-21,500만원,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
제6회 와우프레스 디자인 공모전,2160,와우프레스(주),(사)대한민국 임시정부 기념사업회,디자인,제한없음,2019-08-12 ~ 2019-10-18,500만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
문.활.탄 문화재활용가의탄생 모집,473,"문화재청, 전라북도, 전주시","전주문화재단, 전주문화재야행, 전주대학교 온다라지역인 문학센터",기획/아이디어,대학생,2019-07-29 ~ 2019-08-25,100만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
전국 고등학생 공공데이터 활용 경진대회 모집 공고,498,행정안전부,한국정보화진흥원,기획/아이디어,고등학생,2019-07-29 ~ 2019-08-30,100만원 상당 경품,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
제1회 효창원독립평화축제 부스 기획 및 운영 팀 모집,707,안중근의사기념사업회,한국정보화진흥원,전시/페스티발,대학생/대학원생/일반인,2019-07-01 ~ 2019-08-15,프로그램 기획 및 운영비 50만원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019 취업플러스 대방동 (이력서, 자소서 컨설팅)",433,동작구,한국정보화진흥원,취업/창업,제한없음,2019-07-31 ~ 2019-08-04,프로그램 기획 및 운영비 50만원,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019 바다미술제 서포터즈 모집,800,부산비엔날레조직위원회,한국정보화진흥원,전시/페스티발,대학생/대학원생,2019-07-30 ~ 2019-08-06,프로그램 기획 및 운영비 50만원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
알파카(귀요미) 사진 공모전,1456,발왕산 알파카 골드 팜,한국정보화진흥원,사진,제한없음,2019-07-26 ~ 2019-09-25,100만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
국가기술표준원 2019 바른단위 UCC공모전,848,산업통상자원부,한국정보화진흥원,UCC/영상,대학생/대학원생/중학생/고등학생,2019-07-16 ~ 2019-09-30,200만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
제5회 한국시조문학관 주최 전국 학생 시조 공모전,1257,한국시조문학관,진주시조시인협회,문학/수기,초등학생/중학생/고등학생,2019-07-20 ~ 2019-09-20,30만원,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019년 제1회 대전지역암센터 암예방 애니메이션 공모전,476,충남대학교병원 대전지역암센터,진주시조시인협회,UCC/영상,제한없음,2019-07-10 ~ 2019-08-14,30만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
보이는 과학기술정보 NTIS 동영상 콘텐츠 공모전,368,과학기술정보통신부,한국과학기술정보연구원,UCC/영상,제한없음,2019-08-01 ~ 2019-08-31,100만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
(법승공모전) 제6회 법무법인법승 당신의 아이디어를 삽니다!,3039,법무법인법승,한국과학기술정보연구원,기획/아이디어디자인캐릭터/만화,제한없음,2019-08-01 ~ 2019-08-31,30만원,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
개관 60주년 기념 월파원 사진공모전,711,경북대학교박물관,한국과학기술정보연구원,사진,제한없음,2019-08-01 ~ 2019-08-31,상품권 50만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
제14회 갸스비 크리에이티브 어워드,4918,(주)맨담,한국과학기술정보연구원,UCC/영상,대학생/대학원생/고등학생,2019-07-01 ~ 2019-10-31,40만엔,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
(국비) 2019 가을학기 녹색건축전문인력양성과정 교육생 모집 (~8/25),929,"국토교통부, 건설기술교육원",건설기술교육원,건축/건설,대학생/일반인,2019-07-15 ~ 2019-08-25,국토교통부 장관상,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
제6회 효문화·가족사랑 UCC 공모전,3266,한국효문화진흥원,건설기술교육원,UCC/영상,일반인/제한없음,2019-02-26 ~ 2019-09-30,500만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
​강원도가 운영하는 강원마트 BJ 공모전,2278,강원도경제진흥원,강원도청,기획/아이디어디자인광고/마케팅UCC/영상,제한없음,2019-07-30 ~ 2019-08-31,200만원,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
루미의 대모험 작가 공모,1119,세스물,강원도청,과학/공학,일반인,2019-08-01 ~ 2019-09-15,200만원,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"국민이 만드는 지진안전 이야기, 지진안전 UCC 공모전",2245,행정안전부,아롬,UCC/영상,제한없음,2019-08-01 ~ 2019-08-25,200만원 상당 부상,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019 원주시 UCC 공모전,4526,원주시청,아롬,UCC/영상,일반인/제한없음,2019-07-15 ~ 2019-10-31,300만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
서천관광UCC공모전,1205,서천군,충남관광협회,UCC/영상,제한없음,2019-09-02 ~ 2019-11-10,100만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019 어린이식생활 안전 포스터 공모전,1082,식품의약품안전처,충남관광협회,디자인,제한없음,2019-04-15 ~ 2019-09-15,100만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
나트륨·당류줄이기 UCC(29초 광고 및 60초 홍보영상)공모전,1368,식품의약품안전처,충남관광협회,UCC/영상,제한없음,2019-06-03 ~ 2019-09-30,200만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020고양우수작가공모전 ‘고양아티스트365’ 전시 작가 공모,920,고양문화재단,충남관광협회,예체능,기타,2019-08-27 ~ 2019-09-26,200만원,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
환경마크 60초 영화제 공모전,5124,한국환경산업기술원,환경재단,기획/아이디어광고/마케팅UCC/영상전시/페스티발,제한없음,2019-07-30 ~ 2019-09-15,200만원,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
써볼 마음은 있나요?,1681,한국문화예술위원회,한국문화예술위원회,문학/수기,제한없음,2019-08-01 ~ 2019-08-21,30만원,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
한국문화예술위원회 주관 콘테스트,834,한국문화예술위원회,한국문화예술위원회,문학/수기,제한없음,2019-08-01 ~ 2019-08-21,100만원/50만원,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019년 하반기 취업연계 교육생 모집,915,현대건설(주)기술교육원,한국사회공헌협회,취업/창업,제한없음,2019-08-01 ~ 2019-09-30,100만원/50만원,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BAT코리아와 함께하는 BAT 두드림(Do-Dream) 공모전,11541,BAT코리아(주),생각나눔소,기획/아이디어,대학생/대학원생/일반인/기타,2019-07-31 ~ 2019-09-20,1000만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DRB 러버트랙 패턴디자인 공모전,5291,DRB동일,미래클라우드,디자인,대학생/대학원생,2019-07-31 ~ 2019-10-18,300만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"경기도사회복지시설대체인력지원센터 ""대체인력"" 명칭 공모",2193,경기복지재단,경기도사회복지시설대체인력지원센터,네이밍/슬로건,제한없음,2019-08-01 ~ 2019-08-19,50만원,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
(모비아카데미) 데이터리터러시:디지털 마케터의 시각화 스킬 (~8/21),514,모비아카데미,모비아카데미,취업/창업,제한없음,2019-08-01 ~ 2019-08-21,50만원,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019년 스마트서울 모바일 앱 공모전,2606,"서울특별시, 서울디지털재단",모비아카데미,게임/소프트웨어,제한없음,2019-08-01 ~ 2019-09-30,500만원,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019 빌드잇 건축설계 디자인공모,2100,(주)텐일레븐,모비아카데미,건축/건설,제한없음,2019-08-01 ~ 2019-08-30,100만원,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
제7회 광주광역시 인권작품 공모전,1093,광주광역시,모비아카데미,사진캐릭터/만화,제한없음,2019-07-15 ~ 2019-09-16,100만원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
제2회 충청북도 문화유산 답사기 공모전(연장),1911,"충청북도, 충청북도문화재연구원",충청북도문화재연구원,사진UCC/영상문학/수기,초등학생/중학생/고등학생,2019-09-01 ~ 2019-10-20,100만원,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
부산스럽게 박물관 만들기 공모전,1378,부산광역시문화재청,부산복지박람회 운영사무국,기획/아이디어,초등학생/중학생/고등학생,2019-09-30 ~ 2019-10-04,70만원 상당 문화상품권,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
청소년 웹툰 품생품사 사연 공모 청소년 Dream Talk Talk : 꿈을 이야기하다,946,교보교육재단,부산복지박람회 운영사무국,문학/수기,중학생/고등학생,2019-07-22 ~ 2019-08-22,20만원,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019년 부산 청년일자리 해커톤 참가팀 모집,858,부산광역시,"부산지방고용노동청, (재)부산창조경제혁신센터, 부산경제진흥원, 대학일자리센터 5개교",기획/아이디어,제한없음/만18세~34세 이하 대한민국 청년 누구나 ,2019-07-26 ~ 2019-09-20,300만원,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
미리 만나본 코오롱 직무탐방 7번째 생활 및 산업소재 연구/개발편,834,커리어투어,커리어투어,과학/공학,제한없음,2019-08-02 ~ 2019-08-19,300만원,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
하쿠나 라이브 30초 영상광고 공모전,851,movefastcompany,커리어투어,UCC/영상,제한없음,2019-08-01 ~ 2019-08-29,200만원,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
제3회 10.27법난 문예공모전,1075,대한불교조계종 총무원,총무원 사회부.불교신문,문학/수기,제한없음,2019-06-17 ~ 2019-09-20,300만원,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019 국립박물관 문화상품 공모전(2회차),455,국립박물관문화재단,총무원 사회부.불교신문,디자인,제한없음,2019-08-12 ~ 2019-08-23,300만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
신조어로 보는 2019 한국사회의 부모와 자녀​,1244,한국가족관계학회,한국가족관계학회,UCC/영상,제한없음,2019-09-02 ~ 2019-10-13,50만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019 장애인인식개선 단편영화 공모전,588,씨네허브 컴퍼니,대한민국 패럴스마트폰영화제,UCC/영상,초등학생/중학생/고등학생,2019-07-30 ~ 2019-08-16,총 상금 600만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
제 3회 단편애니메이션제작지원 공모,1131,(사)부천국제애니메이션페스티벌 조직위원회,"BIAF 집행위원회, (사)한국만화애니메이션학회",캐릭터/만화,제한없음,2019-08-01 ~ 2019-09-25,200만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
인연은 영상을 타고 UCC 공모전,965,가연결혼정보(주),"BIAF 집행위원회, (사)한국만화애니메이션학회",기획/아이디어UCC/영상,대학생/대학원생/일반인/20세 이상,2019-08-05 ~ 2019-09-20,200만원,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2019 서초구 청개구리 공모사업 참가자 모집,456,서초구청,"BIAF 집행위원회, (사)한국만화애니메이션학회",기획/아이디어,대학생/대학원생/일반인/고등학생,2019-07-12 ~ 2019-08-09,500만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
희망을 전하는 이야기 사진공모전,606,(사)부산돌봄사회서비스센터,(사)부산돌봄사회서비스센터,사진,제한없음,2019-05-10 ~ 2019-08-09,50만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019년 제8회 CSR필름 페스티벌,880,대한민국 CSR필름페스티벌 대회위원회,"코스리, 미디어SR",UCC/영상,제한없음,2019-08-01 ~ 2019-10-10,50만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
청년기업가 이지웅 대표와 함께 하는 진로 멘토링,457,커리어투어,커리어투어,취업/창업,제한없음,2019-08-05 ~ 2019-08-16,50만원,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
I·SEOUL·U 영상·사진콘텐츠 글로벌공모전﻿,11349,서울특별시,생각나눔소,사진UCC/영상,제한없음,2019-08-05 ~ 2019-09-30,500만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019 예천 국제 스마트폰 영화제,495,예천군,"(사)공연제작엑터스토리, 예천국제스마트폰영화제조직위원회",UCC/영상,제한없음,2019-07-15 ~ 2019-09-06,500만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
제20회 대한민국 전통의상 공모대제전,940,부산광역시,(사)부산섬유패션산업연합회,디자인,제한없음,2019-09-02 ~ 2019-09-25,500만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
제4회 대한민국창작소설 공모대전,6143,한국창작스토리작가협회 & mbc 플러스,(주)스토리야,문학/수기,제한없음,2019-09-01 ~ 2019-10-31,"1,000만원",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019 국제청소년사이버 환경포럼 참가자 모집,479,제주특별자치도 / UNEP한국협회,사단법인 아시아기후변화교육센터,기획/아이디어,기타,2019-08-05 ~ 2019-09-09,50만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
제20회 여성창업경진대회,3027,중소벤처기업부,여성기업종합지원센터,기획/아이디어과학/공학취업/창업,기업/기타,2019-08-20 ~ 2019-09-20,"1,000 만원",0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
제주더큰내일센터 교육훈련참여자 모집,526,제주더큰내일센터,여성기업종합지원센터,취업/창업,제한없음,2019-08-01 ~ 2019-08-23,"1,000 만원",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
V세상 하반기 시민제안 공모전,504,서울시자원봉사센터,"신세계아이앤씨, 서울시자원봉사센터",기획/아이디어,제한없음,2019-07-15 ~ 2019-08-15,50만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
제5회 서울대학교병원 의료기기 아이디어 공모전,706,서울대학교병원 의료기기혁신센터,"신세계아이앤씨, 서울시자원봉사센터",기획/아이디어,제한없음,2019-08-01 ~ 2019-08-31,60만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
제11회 한국고전종합DB 활용 공모전,1610,한국고전번역원,한국고전번역원,기획/아이디어,제한없음,2019-07-08 ~ 2019-11-18,300만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
장기소액연체자 지원 수기 공모전,832,장기소액연체자지원 재단법인,한국고전번역원,문학/수기,장기소액연체자 지원제도 지원을 받은 자,2019-08-01 ~ 2019-08-30,300만원,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
제11회 효사랑 글짓기 공모전,4344,사)효세계화운동본부,한국고전번역원,문학/수기,제한없음,2019-05-01 ~ 2019-10-30,100만원,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
서울시 지역연계형 청년 창직・창업 지원 프로그램 <넥스트 로컬>,611,"서울시, 언더독스, 어라운디",한국고전번역원,취업/창업,대학생/일반인,2019-08-05 ~ 2019-08-31,100만원,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019 저작권 아이디어 및 창작물 공모,7357,한국저작권위원회,경상북도문화콘텐츠진흥원,기획/아이디어디자인예체능캐릭터/만화,제한없음,2019-07-29 ~ 2019-08-23,50만원,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
KIMA WEEK 2019 국제해양레저위크 해양레저 사진 공모전,850,해양수산부 부산시,(사)한국해양레저네트워크,사진전시/페스티발,제한없음,2019-08-01 ~ 2019-08-16,50만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2019 대한민국 어린이디자인 산업 공모전,3505,경상북도 경산시,사단법인 디자인정책연구원,디자인,일반인/제한없음,2019-09-20 ~ 2019-09-30,500만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"시원스쿨 외국어 스타강사 육성 프로그램, 슈퍼티처 공개 모집",493,시원스쿨,사단법인 디자인정책연구원,취업/창업,제한없음,2019-08-01 ~ 2019-08-16,300만원,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
제2회 미사리음악영화제,800,(사)한국영화인총연합회 하남지부,(사)한국영화인총연합회 하남지부,예체능,제한없음,2019-06-27 ~ 2019-09-10,50만원,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
추석맞이 이벤트 공모전,1287,신협중앙회,신협중앙회,경품/이벤트,제한없음,2019-08-01 ~ 2019-08-31,50만원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
폴스부띠끄 대학생 패션 디자인 공모전,1435,에스앤케이글로벌,신협중앙회,디자인,대학생/대학원생,2019-07-29 ~ 2019-09-22,"적립금 1,000만원",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019대구국제패션문화페스티벌 패션문화 크리에이터 공모전,570,한국패션산업연구원,신협중앙회,디자인UCC/영상,제한없음,2019-08-01 ~ 2019-08-30,300만원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
제5회 강원도 29초영화제,716,"강원도청, 한국경제신문",29초영화제사무국,UCC/영상,제한없음,2019-08-07 ~ 2019-09-02,500만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
쓰레기 감량 및 재활용에 관한 아이디어 & 업사이클링 작품 공모전,673,춘천시,29초영화제사무국,기획/아이디어,제한없음,2019-08-05 ~ 2019-08-30,500만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Campus 아이디어 경진대회, Let's Play AGAIN!",559,서울창업허브,재단법인 글로벌청년창업가재단,취업/창업,대학생/대학원생,2019-08-05 ~ 2019-08-19,150만원,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
제21회 내고향 물살리기운동 실천수기 공모전,1640,한국농어촌공사,(사)청년과미래,문학/수기,초등학생/중학생/고등학생,2019-06-24 ~ 2019-10-18,450만원,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
제6회 대한민국 SW융합 해커톤 대회,1287,과학기술정보통신부,(사)청년과미래,게임/소프트웨어,제한없음,2019-08-07 ~ 2019-08-21,500만원,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
고령자 교통​안전 문화형성을 위한 정책 및 콘텐츠 공모,504,한국노인종합복지관협회,(사)청년과미래,기획/아이디어,제한없음,2019-08-01 ~ 2019-08-21,100만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019년 인터넷윤리 창작콘텐츠 공모전,6092,방송통신위원회,한국정보화진흥원,디자인UCC/영상문학/수기,일반인/제한없음,2019-08-19 ~ 2019-10-13,300만원,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"Remember 2019, 강북삼성병원 건물 사진공모전",840,강북삼성병원,한국정보화진흥원,사진,제한없음,2019-08-08 ~ 2019-09-08,여행상품권 100만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
가족자원봉사 글그림 공모전,670,경기도자원봉사센터,한국정보화진흥원,문학/수기,제한없음,2019-07-10 ~ 2019-08-30,50만원 상당 시상품,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
제1회 우리관리 스마트폰 60초 영화제,889,우리관리 주식회사,한국정보화진흥원,UCC/영상,제한없음,2019-08-05 ~ 2019-09-30,50만 원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019 보훈 콘텐츠 공모전,1635,국가보훈처,한국정보화진흥원,디자인UCC/영상,제한없음,2019-08-01 ~ 2019-09-30,300만원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"로컬푸드 가치를 알리는, 로고송 공모전",6387,농림축산식품부,한국농수산식품유통공사,광고/마케팅예체능,제한없음,2019-08-14 ~ 2019-09-20,300만원,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
씨티 글로벌 월렛 체크카드 광고 공모전,1378,한국씨티은행,한국농수산식품유통공사,문학/수기,제한없음,2019-08-08 ~ 2019-09-30,"1,000만원(부문별 상이)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019 해양레저관광 해랑이와 함께하는 SNS 이모티콘 공모전,563,해양수산부,한국마리나협회,기획/아이디어디자인,제한없음,2019-07-22 ~ 2019-09-01,200만원,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
