공모전명,조회수,주최,주관,응모분야,참가자격,접수기간,1등시상금,입사_가산점,인턴정직원_채용,기획/아이디어,광고/마케팅,학술,사진/영상/UCC,디자인,문학/시나리오,건축/건설/인테리어,브랜드/네이밍,예체능,대외활동,취업/창업,IT/소프트웨어/게임,분야별_기타
"위포유, 제 3기 대학생 법무보호위원 모집",356,한국법무보호복지공단 서울북부지소,한국일보,대외활동,대학생,2020-01-29 ~ 2020-02-10,"1,500만원",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"(교육/강연)한국일보, 2020한국포럼",631,한국일보,한국일보,대외활동,대학생,2020-02-03 ~ 2020-02-26,"1,500만원",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 사피엔스4.0 2020년 상반기 대학생 서포터즈 모집,627,사피엔스4.0,한국쌀가공식품협회,대외활동,대학생,2020-02-04 ~ 2020-02-28,10만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(기자단)수도권매립지관리공사 대학생 뉴미디어 기자단 모집,394,수도권매립지관리공사,수도권매립지관리공사,대외활동,대학생/대학원생,2020-02-03 ~ 2020-02-19,기프티콘,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"(체험단) 뚜벅이와 함께하는 2월 답사 ""일본군'위안부'답사""",336,시사탐구답사동아리 뚜벅,(사)한국건축가협회,대외활동,대학생,2020-02-05 ~ 2020-02-11,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(기타) 아우디폭스바겐코리아 사회공헌 TOMOROAD School 보조강사단 모집,374,아우디폭스바겐코리아 사회공헌 사무국,아우디폭스바겐코리아 사회공헌 사무국,대외활동,제한없음,2020-02-07 ~ 2020-02-17,최우수상 30만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"(교육생 모집) 국비, 2020년도 봄학기 BIM전문인력양성과정 교육생 모집 (토목, 건축)",414,"국토교통부, 건설기술교육원",건설기술교육원,대외활동,대학생/일반인,2020-02-01 ~ 2020-03-01,최우수상 30만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈)세계유산도시기구 제 12기 콘텐츠 크리에이터 모집,294,OWHC-AP,건설기술교육원,대외활동,대학생,2020-02-06 ~ 2020-02-12,최우수상 30만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈)AK플라자 서포터즈 백화점 쇼퍼터즈 1기 모집,502,AK플라자,건설기술교육원,대외활동,제한없음,2020-02-03 ~ 2020-02-16,최우수상 30만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"(서포터즈) 스포츠안전재단, 대학생기자단 스포츠안전통신원 4기 모집",351,스포츠안전재단,건설기술교육원,대외활동,대학생,2020-02-10 ~ 2020-02-24,최우수상 30만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(교육/강연) 실무에서 바로 쓸 수 있는 SQL 기초 실습,257,모비아카데미,모비아카데미,대외활동,제한없음,2020-02-06 ~ 2020-02-25,최우수상 30만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(기타) 2020 휴먼아시아 청소년 인권동아리 상반기 모집,1470,휴먼아시아,모비아카데미,대외활동,중학생/고등학생,2020-02-06 ~ 2020-04-30,최우수상 30만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 커넥츠 Q&A 서포터즈 2기 모집,467,ST Unitas,이수C&E,대외활동,대학생,2020-02-03 ~ 2020-02-14,"2,000만원",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(기타) 자몽청(자원봉사를 꿈꾸는 청소년들의 모임) 대학생 멘토 모집,389,의정부시종합사회복지관,경남관광박람회 사무국 (K&C),대외활동,대학생,2020-02-07 ~ 2020-02-29,320만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(리포터) 제14기 행정안전부 소셜미디어기자단 모집,1461,행정안전부,"강원랜드, 강원랜드 중독관리센터",대외활동,대학생/대학원생/일반인,2020-02-06 ~ 2020-02-16,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 대학생 세월호 동아리 <기억이음> 3기 모집,278,대학생 세월호 동아리 기억이음,한국바이오협회,대외활동,대학생/대학원생,2020-02-08 ~ 2020-02-12,온누리 상품권 30만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 2020 서울 영상 크리에이터(5기) 모집,1847,서울특별시,한국발명진흥회,대외활동,"서울에 거주중이거나 활동공간(직장, 학교 등)이 서울에 있는 영상 제작 가능한 자",2020-02-10 ~ 2020-02-20,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(교육/강연) 2019 서울창업허브 Hub-Academy 크라우드펀딩 교육 2기,206,"서울특별시, 서울창업허브",한국발명진흥회,대외활동,제한없음,2020-01-28 ~ 2020-02-14,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
​(서포터즈) 2020 교육부 국민 서포터즈 모집,387,교육부,한국발명진흥회,대외활동,제한없음,2020-02-10 ~ 2020-02-23,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"(서포터즈)삼성물산 건설부문, 주니어건설아카데미 대학생 서포터즈 5기 모집",343,삼성물산 건설부문,사회복지법인 아이들과미래재단,대외활동,대학생,2020-02-10 ~ 2020-02-26,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈)2020년 쌍용자동차 크리에이터 쌍크ME 1기 모집,4816,쌍용자동차,더콘테스트,대외활동,제한없음,2020-02-12 ~ 2020-03-11,하버드 멘토의 감정 설명서 도서 1권,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(마케터) 교촌치킨 대학생 마케터 1기,1555,교촌치킨,주식회사 한국인,대외활동,제한없음,2020-01-29 ~ 2020-02-15,체험/참여,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 핀테크 앱 서비스 서포터즈 티클리안 1기 모집,214,주식회사 티클,(재)전남문화관광재단수묵비엔날레사무국,대외활동,제한없음,2020-02-07 ~ 2020-02-19,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 우체국쇼핑 영상 크리에이터 안심이 3기,1507,한국우편사업진흥원,미프,UCC/영상대외활동,제한없음,2020-02-10 ~ 2020-02-23,200만원,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
(교육/강연) 미래에셋생명 SYNERGY-FS 과정 1기 모집 사전 신청,547,미래에셋생명,미래에셋생명 시너지사업본부,대외활동,대학생/대학원생/일반인,2020-02-03 ~ 2020-02-28,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(교육/강연) SDGs X PeaceBuilding 토크콘서트,326,(사)리더십코리아,미래에셋생명 시너지사업본부,대외활동,제한없음,2020-02-11 ~ 2020-02-24,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(교육/강연) 2020 CaFF영화아카데미 영화제작워크숍10기 수강생 모집,432,가톨릭영화제 집행위원회,2020 CaFF영화아카데미,대외활동,대학생/대학원생/일반인,2020-01-01 ~ 2020-02-29,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(기자단)2020 지식재산 정책기자단 모집,220,특허청,더에스엠씨그룹,대외활동,제한없음,2020-02-11 ~ 2020-02-20,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 성덕으로 성장하세요! CU덕후 19기 모집,281,BGF리테일,(주)이즈월드와이드,대외활동,제한없음,2020-02-11 ~ 2020-02-16,70만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 부산 대학생 연합 기획 동아리 라잇피플 19기 모집,276,부산유일연합기획동아리,라잇피플,대외활동,대학생,2020-02-01 ~ 2020-02-16,70만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(교육/강연) 광고 대행사의 실무자가 알려주는 유튜브 광고 운영 전략,320,모비아카데미,모비아카데미,대외활동,제한없음,2020-02-10 ~ 2020-03-10,70만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 시사탐구답사동아리 뚜벅 회원 모집,271,시사탐구답사동아리 뚜벅,모비아카데미,대외활동,대학생,2020-02-11 ~ 2020-02-18,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈)서울디지털재단 시민 참여사업 홍보 서포터즈 S-히어로즈 모집,392,서울디지털재단,모비아카데미,대외활동,대학생/대학원생,2020-02-11 ~ 2020-02-24,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(리포터) 특허청 2020 지식재산 정책기자단 모집,232,특허청,더에스엠씨그룹,대외활동,제한없음,2020-02-12 ~ 2020-02-20,30만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 커넥츠앱X공단기 서포터즈 1기 모집,300,STunitas(커넥츠 공단기),더에스엠씨그룹,대외활동,제한없음,2020-02-11 ~ 2020-02-21,30만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 하이트진로 통합 서포터즈 '하이파이브 강릉',632,하이트진로,하이트진로,대외활동,대학생,2020-02-12 ~ 2020-02-28,150만원,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(리포터) 더 라이트 핸즈 Young Hands 대학생 기자단 4기 모집,401,더 라이트 핸즈,하이트진로,대외활동,대학생,2020-02-12 ~ 2020-03-08,150만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 한국관광공사 대전충남지사 대학생SNS홍보단 가봄 모집,452,한국관광공사 대전충남지사,하이트진로,대외활동,대학생,2020-02-12 ~ 2020-02-25,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(재능기부) 제13기 행복공감봉사단 모집,917,기획재정부 복권위원회,하이트진로,봉사활동,대학생/대학원생/일반인,2020-02-12 ~ 2020-03-06,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 일본군 '위안부' 문제 해결을 위한 나나프로젝트 서포터즈 모집,478,2030 역사 프로젝트 동아리 역사랑,하이트진로,대외활동,대학생/대학원생/일반인,2020-02-12 ~ 2020-02-25,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"(서포터즈) HUG 주택도시보증공사 대학생 기자단, 허그프렌즈 4기 모집",455,주택도시보증공사,주택도시보증공사,대외활동,대학생,2020-02-13 ~ 2020-03-01,50만원/200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 굿네이버스 서울강남나눔인성교육센터 2020 대학생 NGO 활동 동아리 모집,643,굿네이버스 강남나눔인성교육센터,주택도시보증공사,봉사활동,대학생,2020-02-07 ~ 2020-02-26,190만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(재능기부) 청소년 보드게임 기획단 모집,1048,은평구청,갈현청소년센터,봉사활동,중학생/고등학생/학교 밖 청소년,2020-02-14 ~ 2020-03-08,190만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) #대구로_마카모디 시민홍보단 모집,213,대구광역시/(재)대구디지털산업진흥원,나주시,대외활동,제한없음,2020-02-24 ~ 2020-02-27,150만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(마케터) 불쏘시개 제 11기 모집,301,불쏘시개,나주시,대외활동,제한없음,2020-02-01 ~ 2020-02-19,30만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020 히말라야를 품은 땅, 네팔로 떠나는 다일 비전트립",1174,국제 NGO 데일리다일,한국항공우주산업진흥협회,봉사활동해외,제한없음,2020-02-10 ~ 2020-03-01,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
(리포터) 국립중앙과학관 2020 온라인 기자단 9기 모집,932,국립중앙과학관,한국토지주택공사,대외활동,대학생/대학원생/일반인/초등학생/중학생/고등학생,2020-02-24 ~ 2020-03-15,10만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 기후변화청년모임 BigWave 2020 상반기 정기 멤버모집,348,기후변화청년모임 BigWave,한국토지주택공사,대외활동,대학생/대학원생/일반인,2020-02-17 ~ 2020-03-05,10만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 립 발색 사진 수집 프로젝트 1기,2193,테스트웍스,테스트웍스,사진대외활동,제한없음,2020-02-18 ~ 2020-04-30,30만원,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"(체험단) 우리쌀로 만든 장난감, 라이스클레이 체험단 모집",528,라이스클레이,더콘테스트,대외활동,기타,2020-02-17 ~ 2020-03-19,라이스클레이 복쥐 채우기 놀이 키트,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 제 12기 씽유 서포터즈 모집,496,인투인미디어,씽유,대외활동,대학생/대학원생/일반인,2020-02-14 ~ 2020-03-10,라이스클레이 복쥐 채우기 놀이 키트,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(재능기부) 2020 은평 혁신교육지구사업 갈현청소년센터 아망 프로젝트 대학생 멘토 모집,237,은평구청,갈현청소년센터,대외활동,대학생/대학원생,2020-02-18 ~ 2020-02-29,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(마케터) 모비아카데미반드시 성공하는 마케터를 위한 이직의 기술,337,모비아카데미,모비아카데미,대외활동,일반인,2020-02-17 ~ 2020-03-25,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(국민패널)2020년 제1기 K-water 온라인 국민패널 모집,1621,한국수자원공사,모비아카데미,대외활동,제한없음,2020-02-19 ~ 2020-03-04,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(기타) 시사탐구답사동아리 뚜벅 회원 모집,309,시사탐구답사동아리 뚜벅,모비아카데미,대외활동,대학원생,2020-02-19 ~ 2020-02-29,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) TALENT-CON 1기 기획단 모집,279,TALENT-CON 기획단,TALENT-CON 기획단,대외활동,제한없음/기타,2020-02-19 ~ 2020-02-26,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 헤럴드에코 Young Activist(EcoYA) 모집,290,(주)헤럴드,(주)헤럴드,대외활동,제한없음,2020-02-10 ~ 2020-02-23,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(모니터) TVCF 광고인의 첫걸음! 대학생 광고평가단 모집,811,TVCF,마이아트예술기획연구소,대외활동,대학생/대학원생,2020-02-19 ~ 2020-03-31,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(기타) 일본군 위안부 수요시위 노래 공연 프로젝트 '나비의 노래' 공연참가자 모집,430,강원청춘의 지성,소리내,대외활동,대학생,2020-02-19 ~ 2020-03-08,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(봉사활동) 해피빌더(Happybuilder) 10기 단원 모집,658,포스코건설,올커뮤니케이션,봉사활동,대학생/기타,2020-02-19 ~ 2020-03-03,600만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 하남시청소년수련관 청소년 자치기구 大모집,349,하남시청소년수련관,하남시청소년수련관,대외활동,대학생/중학생/고등학생,2020-02-10 ~ 2020-02-23,600만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"(서포터즈) 청계천 대학생 커뮤니케이터, 청계톡톡 2기 모집",482,서울시설공단,하남시청소년수련관,대외활동,대학생,2020-02-20 ~ 2020-03-20,계약금 30-70만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(리포터) 장안평 계간소식지 발간을 위한 '장한기자단' 5기 모집!,205,장안평 도시재생지원센터,장안평 도시재생지원센터,대외활동,대학생/대학원생/일반인,2020-02-19 ~ 2020-02-27,500만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈)2020년 대학생 서포터즈 '든솔' 6기 모집,615,송파청소년센터,커리어투어,대외활동,대학생,2020-02-21 ~ 2020-03-31,500만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(교육/강연) 2020 내일은 미스&미스터 네이티브 모집,327,서바이벌 어스,성동구,대외활동,일반인,2020-02-21 ~ 2020-03-03,100만 원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 2020 수원청소년문화센터 대학생 문화기획단 15기 단원 모집,265,수원청소년문화센터,한국발명진흥회,대외활동,대학생,2020-01-08 ~ 2020-03-04,공모요강 참조,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 건쉽배틀 토탈워페어 영상 크리에이터 모집,247,조이시티,(재)백제문화제추진위원회,대외활동,제한없음,2020-02-24 ~ 2020-03-15,500만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(마케터) 2020 한화 영보드 2기 모집,685,(주)한화,(재)백제문화제추진위원회,대외활동,대학생,2020-02-24 ~ 2020-03-08,500만원,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) CJ제일제당 햇반 서포터즈 햇쌀 1기 모집,776,CJ제일제당,경찰청,대외활동,제한없음,2020-02-21 ~ 2020-03-20,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(체험단) 2020 대한민국 과학축제 시민 참여 프로그램 모집,253,한국과학창의재단,29초영화제사무국,대외활동,제한없음,2020-02-14 ~ 2020-03-09,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(기타) 토론학교 차세대 오피니언리더 college 12기 모집,223,(재)국가경영전략연구원,(재)국가경영전략연구원,대외활동,대학생,2020-02-24 ~ 2020-03-01,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(리포터) 디지털콘텐츠기업 성장지원센터 제5기 블로그 기자단,429,정보통신산업진흥원,(재)국가경영전략연구원,대외활동,제한없음,2020-02-24 ~ 2020-03-25,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 구강어벤져스 제 2기 이아포 공식 서포터즈 모집,640,주식회사 큐티티,㈜홍컴퍼니,대외활동,제한없음,2020-02-10 ~ 2020-03-13,100만원,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 커넥츠 대외활동 광탈에 지치신 분들 주목! 신청과 동시에 집에서 대외활동 시작하자!,449,STunitas,STunitas,대외활동,대학생/일반인/제한없음,2020-02-25 ~ 2020-02-28,10만원 상당의 상품,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
(마케터) 오리온프렌즈 4기 대학생마케터 모집,467,오리온,STunitas,대외활동,대학생,2020-02-20 ~ 2020-03-13,10만원 상당의 상품,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(리포터) 제16기 환경부 소셜 기자단 모집,281,환경부,한국민화뮤지엄,대외활동,제한없음,2020-02-21 ~ 2020-03-01,"1,000만원",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020 정원드림 프로젝트,1409,산림청,한국수목원관리원,대외활동,대학생,2020-05-11 ~ 2020-05-15,500만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 한국화학연구원 제1기 케미러브 서포터즈 모집,490,한국화학연구원,사단법인 케이아트국제교류협회,대외활동,제한없음,2020-02-24 ~ 2020-03-13,천만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(교육/강연) 모비아카데미 실무에서 바로 쓸 수 있는 SQL 기초 실습,218,모비아카데미,모비아카데미,대외활동,제한없음,2020-02-25 ~ 2020-03-30,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(교육/강연) 모비아카데미 배워서 바로 써먹는 노션 활용법 심화편,207,모비아카데미,모비아카데미,대외활동,제한없음,2020-02-25 ~ 2020-03-30,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 기후변화센터 대학생 서포터즈 U-Savers 13기 추가 모집,521,(재)기후변화센터,모비아카데미,대외활동,대학생/대학원생,2020-02-21 ~ 2020-03-04,300만원,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(교육/강연) 구글 애널리틱스로 퍼포먼스 성과 내기,323,모비아카데미,모비아카데미,대외활동,제한없음,2020-02-25 ~ 2020-03-24,30만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 경의선 책거리 대학(원)생 서포터즈 2기 책친구 모집,530,경의선 책거리 x 한국작가회의,경의선 책거리,대외활동,대학생/대학원생,2020-02-25 ~ 2020-03-20,10만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 초록우산어린이재단 광주지역본부 초록우산 홍보단 15기 모집,352,초록우산어린이재단 광주지역본부,경의선 책거리,대외활동,대학생,2020-02-20 ~ 2020-03-09,10만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 개인정보 불법유통 방지 모니터링단 모집,341,"방송통신위원회, 한국인터넷진흥원",서울특별시,대외활동,대학생/대학원생,2020-02-26 ~ 2020-03-08,10만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(교육/강연) (사)우리들의미래 2020 Climate Scouts 참가자 모집,338,우리들의미래,서울특별시,대외활동,대학생,2020-03-04 ~ 2020-03-18,10만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(봉사활동) YNBC 콘텐츠기획동아리 멘토 모집,585,시립마포청소년센터,문학광장,봉사활동,대학생/대학원생/일반인,2020-02-27 ~ 2020-03-10,10만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 청년위원단 1기 모집,266,"(사)대한민국 임시정부 기념사업회, (사)조선민족 대동단 기념사업회","(사)대한민국 임시정부 기념사업회, (사)조선민족 대동단 기념사업회",대외활동,대학생/대학원생/일반인,2020-02-27 ~ 2020-03-02,10만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"(기타) 함께하는 사회참여 프로젝트, 쿵 신입회원 모집",251,사회참여프로젝트 동아리 쿵,"(사)대한민국 임시정부 기념사업회, (사)조선민족 대동단 기념사업회",대외활동,대학생,2020-02-28 ~ 2020-03-06,500만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 제5기 청년고용 서포터즈 모집,516,고용노동부 부산지방고용노동청,고용노동부 부산지방고용노동청,대외활동,대학생,2020-02-17 ~ 2020-03-08,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"(서포터즈) BEER LOVER, 예거 프렌즈 2기 모집",492,"(주)웰그린라들러, Egger",고용노동부 부산지방고용노동청,대외활동,대학생/대학원생/일반인,2020-03-02 ~ 2020-03-22,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"(서포터즈) K-핸드메이드&일러스트레이션페어 부산, 2020 제8기 서포터즈 모집",330,(주)한국국제전시,(재)협성문화재단,대외활동,제한없음,2020-03-02 ~ 2020-03-05,문화상품권 30만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 2020 중앙자살예방센터 자살유발정보 모니터링단 지켜줌인(人) 모집,8125,"보건복지부, 중앙자살예방센터",세계미술작가교류협회,대외활동봉사활동,대학생/대학원생/일반인,2020-03-03 ~ 2020-11-30,없음,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"(서포터즈) 스타트업 V-서포터즈, 인턴채용형",420,유스토어,덴티스,대외활동,대학생,2020-03-02 ~ 2020-03-06,300만원,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
(봉사활동) 2020년 하계방학 해외봉사활동 지원자 모집,3186,캄보프렌드,캄보프렌드,봉사활동,제한없음,2020-03-01 ~ 2020-09-30,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 제2기 한패스 서포터즈 메이트 모집,309,외국환전문기업 한패스,외국환전문기업 한패스,대외활동,대학생/대학원생,2020-03-01 ~ 2020-03-22,50만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"(서포터즈) 도봉문화재단 도봉문화정보도서관 대학생 서포터즈 ""도래미 5기"" 모집",356,도봉문화재단 도봉문화정보도서관,외국환전문기업 한패스,대외활동,대학생,2020-03-02 ~ 2020-04-04,"체험,참여",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 2020년 대구도시공사 대학생 서포터즈 모집,353,대구도시공사,외국환전문기업 한패스,대외활동,대학생,2020-03-05 ~ 2020-03-19,"체험,참여",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"(봉사활동) 꾸러기 수비대 3기 대원 모집, 2030청년방범대",683,문화체육관광부,지역문화진흥원 아야어여,봉사활동,대학생/일반인,2020-03-05 ~ 2020-03-31,1팀(2인) 기준 6천만원(정착활동,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 외교부 제2기 FEALAC 서포터즈(FEALAC 국민대표단) 모집,504,외교부,지역문화진흥원 아야어여,대외활동,제한없음,2020-03-06 ~ 2020-03-29,1팀(2인) 기준 6천만원(정착활동,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 2020 한국옥외광고센터 우수간판 모니터링 대학생 서포터즈 2기 모집,5336,한국지방재정공제회 한국옥외광고센터,LJA Gallery(이정아갤러리),디자인광고/마케팅사진대외활동,대학생,2020-04-13 ~ 2020-05-03,80만원(부문별 상이),0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
